test_label,test_seq,test_seg,train_label,train_seq,costs
jack can you hear me,98,2500,name,34,"[0.00510654138865198, 0.005802911089534539, 0.006768503918310803, 0.008039887064122272, 0.009491107581999756, 0.010942000708209373, 0.01195871495805307, 0.013313025025883926, 0.01445310920935763, 0.015048281819786333, 0.01542833736724371, 0.013949910369081357, 0.011959991236272645, 0.010097563827516073, 0.009788457828964503, 0.009676098663989306, 0.010050337911979942, 0.01028257633525212, 0.010141477153937041, 0.010110435897416179, 0.010384583058064742, 0.01083689970318163]"
jack can you hear me,98,2500,name,21,"[0.003350082636364522, 0.004756995006197589, 0.006222268453115396, 0.007572888585731698, 0.008902587548065085, 0.009958337256326152, 0.010474795707186542, 0.011663075274271099, 0.012389715363715473, 0.013552639627083357, 0.015186610686823122, 0.017209655961422918, 0.018882467163762504, 0.01820791982281859, 0.0178291086103156, 0.014067799451615851, 0.012283951992164406, 0.00950766664892924, 0.008339584484676128, 0.008187260338190979, 0.008443643071412918, 0.009354769425370443, 0.010620193065749205, 0.01205885595790432, 0.013697893902829102, 0.014701111730988089]"
jack can you hear me,98,2500,name,31,"[0.004073986723862238, 0.004740386280987364, 0.005246383005553235, 0.005892627323622553, 0.0069124615457529385, 0.008481230429963493, 0.009182541215037527, 0.009954981121394608, 0.010222269063800239, 0.010754878238626992, 0.011597802703064822, 0.011595824944976652, 0.00978952799573057, 0.007705468524206659, 0.006294210677137755, 0.006002975115141597, 0.006133837633420947, 0.00635170471723586, 0.006450299091366839, 0.006708737448092045, 0.007047299712265134, 0.007358884946803393, 0.007744486210762544]"
jack can you hear me,98,2500,name,20,"[0.001804712917350179, 0.0024331216780296484, 0.0034282255339845606, 0.004477855970797809, 0.005045113674717497, 0.005514882309398181, 0.0057808748080183745, 0.00695479318617577, 0.008324945589894167, 0.009105789959235708, 0.009679806955327308, 0.010651355362498765, 0.011898998078619818, 0.011739534097180043, 0.011357089488691404, 0.009914176939052527, 0.008434237593336492, 0.006493644638490503, 0.005596242122148679, 0.005266554366373355, 0.005084088306768838, 0.005841609127404543, 0.006689139036033359, 0.007291534132220001, 0.008017717436248012, 0.008437576887879583]"
jack can you hear me,98,2500,name,28,"[0.004199766150866307, 0.00506667760283862, 0.005656461911967067, 0.0064817724338562714, 0.007616032848401005, 0.009276578347103492, 0.010476740058826428, 0.011489601499043633, 0.012570526144227925, 0.013719089816541902, 0.01476233799236811, 0.01559507078100376, 0.015534035047228527, 0.012629925416437333, 0.010621216712161935, 0.00909009349992984, 0.008827669868381193, 0.008784868121614447, 0.0087425245396113, 0.008900012442111574, 0.008958321443255163, 0.009321552538824732, 0.010061416321861649, 0.01104677202794063]"
jack can you hear me,98,2500,name,25,"[0.002488945804401557, 0.0036952289772257353, 0.004522359129750753, 0.004940317921107138, 0.005364227764105052, 0.006333245620372066, 0.006864137053985471, 0.00775979085954758, 0.008452102278721086, 0.009726130248342036, 0.011027087277974168, 0.012379575080786362, 0.012970188660008188, 0.012140433748809543, 0.01020593988220296, 0.008452723255435583, 0.007283458832575291, 0.006778664235451863, 0.006260708140510382, 0.006184613634697102, 0.0063270038800815435, 0.006417720227608563, 0.007019917254307799, 0.007796368795354438, 0.00905428682665147]"
jack can you hear me,98,2500,name,25,"[0.0024588717910806524, 0.0035139469309397, 0.004423667756056793, 0.005050161912488011, 0.005848121024481301, 0.00713877959670834, 0.008176414045187737, 0.009609062957578168, 0.010597620406587356, 0.011292050207825815, 0.012263661170075855, 0.013678558337017293, 0.014407961152685151, 0.01374596708612904, 0.011401908477464586, 0.009128501271070247, 0.007727602472445856, 0.0073427655731065555, 0.006896125151432555, 0.0067820858781061965, 0.007011809568918954, 0.007268393808188967, 0.008099172731653045, 0.009065291408890905, 0.010174756990100875]"
jack can you hear me,98,2500,name,26,"[0.0029688073947375273, 0.0038795006078566705, 0.004791045958066434, 0.005382724849953857, 0.006045115762367764, 0.007176654651479876, 0.008164976927089285, 0.009446342505593201, 0.010672973375435732, 0.012012136545030593, 0.013094106417535788, 0.01415001773775004, 0.01460226318331226, 0.012772371429782124, 0.01031301267706645, 0.007736828454568698, 0.0068931694717060035, 0.0066017748943899895, 0.006409904260199093, 0.006843751844265066, 0.007271086318240355, 0.007671151182235291, 0.00843838228516989, 0.009371457056012219]"
jack can you hear me,98,2500,name,25,"[0.00230122113807274, 0.003824809215963576, 0.004759961280509677, 0.00526106365909079, 0.005423751660201246, 0.006487057753951664, 0.007469277841591297, 0.008834720698913856, 0.00952312737062847, 0.00995275208608264, 0.010841751218869225, 0.012298366255220142, 0.01296153484237631, 0.012222568672071972, 0.010196935680705907, 0.008236930475925042, 0.0068563546621545225, 0.006330339719162453, 0.005798537895348392, 0.00594342396929457, 0.006290856434084, 0.0065743873661231, 0.007219211767607514, 0.007918550199169141, 0.008809253535578265]"
jack can you hear me,98,2500,name,23,"[0.002015021968600341, 0.0038450465567472733, 0.004913289392132, 0.005574209413863045, 0.005649424642815549, 0.006692560212006028, 0.007201685588177286, 0.00808066163444124, 0.008509139345956379, 0.009055773189158121, 0.010561716631625142, 0.012292063874147418, 0.013221721743053973, 0.012181654210456862, 0.011491935533312365, 0.0105462537411638, 0.008819087940819531, 0.007666535828250129, 0.006699555512323461, 0.006409183534254531, 0.00662266595189209, 0.006749278975550354, 0.007291461562701283, 0.008117689248369, 0.00941138077628043]"
jack can you hear me,98,2500,name,29,"[0.0031490382419594436, 0.004180123312372175, 0.004613337718002175, 0.005262539913169663, 0.006068101901771696, 0.00737321163416911, 0.008282291115961758, 0.009048278619712198, 0.009249679932872502, 0.009762795255447066, 0.010598364437658532, 0.0114357408157292, 0.011018271088518291, 0.009208598774964083, 0.007058803578331548, 0.006275718251193068, 0.006295346832427945, 0.006097439332485133, 0.00615000573232982, 0.006357643807164886, 0.006444843118893059, 0.006570858709855408, 0.006991427305464074]"
jack can you hear me,98,2500,name,21,"[0.004448851727341187, 0.006360077596376894, 0.007337492489416564, 0.008301784357055027, 0.008741129943968116, 0.009397937378728414, 0.009806904581916914, 0.011051355713404347, 0.012193597341681664, 0.013354561477929043, 0.014748852687793468, 0.01679863472051379, 0.018306671481498064, 0.017285210882106085, 0.016523763412105267, 0.012973763051765135, 0.0111197518533839, 0.009262516296013908, 0.008090807066891319, 0.008038519696515957, 0.008389518081119348, 0.009328126830780508, 0.010416097745100347, 0.011794958591746976, 0.013377485060615294, 0.014255792212618957]"
jack can you hear me,98,2500,name,18,"[0.002234516142301271, 0.003291095894655415, 0.004110338204403035, 0.005801292142656196, 0.00740656065790536, 0.009177141254595511, 0.009569156529260924, 0.010003840766611217, 0.01067113377208662, 0.012083946361261925, 0.013900113861249305, 0.016140270218025384, 0.01742334984091365, 0.017358510784165403, 0.01737909392240929, 0.01687487091083208, 0.01509434894262752, 0.012591165230812653, 0.009334829088909544, 0.008209442042463513, 0.0076584662850599965, 0.0076341367689732225, 0.009112653355553958, 0.010934323823804397, 0.012773423867746584, 0.01386395195078621, 0.014038127664203669]"
jack can you hear me,98,2500,name,34,"[0.004104755887268351, 0.004710157532478741, 0.0054711154673934, 0.0064828183884426275, 0.007621097677521488, 0.009094894768769292, 0.009838392456378174, 0.010897822217431213, 0.01194963676541616, 0.013074592803137249, 0.013472964889188314, 0.013390118783306001, 0.011226277230865087, 0.009072961498082255, 0.008532521915641732, 0.008226455480157184, 0.008241296455129336, 0.00831145445276668, 0.008205065449214807, 0.008210692099811857, 0.008323859425672264, 0.008562849224050323]"
jack can you hear me,98,2500,name,31,"[0.004722482672243484, 0.005480439650113907, 0.006109318680263489, 0.006962241227057525, 0.007964705912051227, 0.009255129250403568, 0.009859132962138006, 0.010785932496157367, 0.01184632498478491, 0.014240725799238237, 0.015194447420679071, 0.015720468470587296, 0.013186809696548937, 0.01050140278532283, 0.008774206194438838, 0.008343347213988146, 0.00825264890992768, 0.008446458365145994, 0.008592882301933795, 0.008778597092011002, 0.009175473159817302, 0.009594795825243033, 0.010281534076561153]"
jack can you hear me,98,2500,name,37,"[0.004945866528574454, 0.006133501197336618, 0.007146760337641788, 0.008265719370969728, 0.009168397073201662, 0.010232777096888626, 0.010904626804295357, 0.01180350033374413, 0.012297413419916492, 0.013577438271836826, 0.011999179950149836, 0.010618659801128673, 0.00978865237477558, 0.00907249277788946, 0.008901836396698365, 0.008979038807755862, 0.009326253221003314, 0.009407972706589534, 0.00927053362524246, 0.009492629589142335, 0.009827231788446179]"
jack can you hear me,98,2500,name,20,"[0.003138246658812291, 0.004321130115096725, 0.0051938955564269, 0.006508777552260131, 0.007445463610077044, 0.008253140844294854, 0.008593292414258269, 0.009787236972643632, 0.010627793119845408, 0.012182544171791593, 0.013607045458594081, 0.015395917431541496, 0.017099553776221403, 0.016550146373250703, 0.016303821468434617, 0.01481641981945006, 0.012802594996997055, 0.010217238037056136, 0.008222848360699132, 0.0075440027427533165, 0.007406136536510283, 0.008151372870135004, 0.009288822441642508, 0.010629609915096266, 0.012273875763433853, 0.013286611998718497]"
jack can you hear me,98,2500,name,21,"[0.0026917948436983082, 0.004024848431336968, 0.005091075678919895, 0.0057609046441123146, 0.006235496608677888, 0.006980512207214328, 0.007492897307984071, 0.008594407204531867, 0.009686319123476757, 0.010949523355446997, 0.012223707026203068, 0.01367900334061134, 0.01496295079343806, 0.014106436758895034, 0.013564010857621846, 0.011417445995661711, 0.010106706051929861, 0.00820765892350955, 0.007021586982381769, 0.006861930993776387, 0.0070126968665953655, 0.007676285167526524, 0.008766880720929663, 0.009700056336625048, 0.010893005873422094, 0.011381343246586604]"
jack can you hear me,98,2500,sit,13,"[0.00409064544622521, 0.0056173657957641066, 0.006514596555169543, 0.007376629730821265, 0.007697428443948735, 0.008135949226303913, 0.007177047716458718, 0.006315108600525643, 0.006190910805063779, 0.008209661742080578, 0.010511772146914315, 0.012888144382943317, 0.013724986612231952, 0.012722107315020124, 0.013051079111392066, 0.013487522785253584, 0.013542163416939581, 0.0124977881507717, 0.009992218619431956, 0.007747566994379921, 0.00619018096064013, 0.005792313152231392, 0.006930489702731442, 0.008683895470447059, 0.010544873665087492, 0.011121412418367218, 0.011079536805796712, 0.010165662761241867, 0.010419673470611597]"
jack can you hear me,98,2500,sit,13,"[0.003702984056890359, 0.00515624103123947, 0.0059024855145732216, 0.0063740020379660645, 0.007133627997337095, 0.008390455593273756, 0.007916489276908616, 0.0064944700200546416, 0.005432103262592734, 0.006428804783057667, 0.00831075140047275, 0.01057001197860257, 0.011538160329172414, 0.011101347893598632, 0.011751188018919308, 0.01254011689237623, 0.012363568132778545, 0.011568324603623845, 0.00982108135173597, 0.007257138987461536, 0.005491061920235489, 0.004467558829131336, 0.004677188451758655, 0.005992483082130027, 0.008312128150945923, 0.008968516385878776, 0.009186753831943976, 0.008698082167077716, 0.008725625642500626]"
jack can you hear me,98,2500,sit,13,"[0.0035192660477748735, 0.0045864975753690355, 0.005162267290824734, 0.0058045595347361095, 0.006306133287739999, 0.00718950675642543, 0.006686145739401952, 0.005410132107005643, 0.004788620424939536, 0.0057660841498818555, 0.007536178027413729, 0.009863331099271835, 0.010653539675967178, 0.010226226443151088, 0.01069599234330382, 0.011387125884843892, 0.011235915927457917, 0.010271332013323014, 0.00825168576268436, 0.00608049201243581, 0.004617058887380377, 0.003784644942589006, 0.004282651754125058, 0.005415950724363106, 0.0077018831758515465, 0.008368632491095259, 0.0084461389754478, 0.007949673461989356, 0.008024403654351774]"
jack can you hear me,98,2500,sit,13,"[0.0028267002806902255, 0.003755403103986955, 0.004569073930856631, 0.0051764104708525265, 0.005810464586738831, 0.006951391393634214, 0.0065185349713124735, 0.005598499743496628, 0.005077206752350943, 0.005709281727742569, 0.007246950891828427, 0.009210700075696208, 0.009952201916732125, 0.00964296363278246, 0.010263506370918479, 0.01119834494199723, 0.01119888577762087, 0.010374204440009258, 0.008064636744151383, 0.005677945011182226, 0.004116910366614921, 0.0034918804930444626, 0.003984904157410318, 0.005229279394429486, 0.0071902769363640035, 0.007502146888385275, 0.007855130685355056, 0.007314793434934365, 0.0073924117258557815]"
jack can you hear me,98,2500,sit,15,"[0.003745898421501803, 0.006010700088085416, 0.006624757674019839, 0.0072051398625205525, 0.008009580931062537, 0.008508745095893843, 0.007174320881250825, 0.006675698319561241, 0.005619004215109095, 0.006642215358131543, 0.008302403441194412, 0.01011138476878836, 0.01124042841593184, 0.010592137510375873, 0.011420024357186524, 0.01127456921274276, 0.010827342084528062, 0.009622170591541756, 0.007617830983361473, 0.005814954033300065, 0.004964479589604975, 0.004781826262506584, 0.005294738698715554, 0.006508541274085751, 0.008481721605311302, 0.009015953917161257, 0.008892001869890675, 0.008103517604827344]"
jack can you hear me,98,2500,sit,15,"[0.004531154326404034, 0.006181680179066022, 0.006844893197134631, 0.007436485137906938, 0.007942645293502344, 0.008479334281558852, 0.0073168425882394065, 0.0065551184279726655, 0.0064809511519886304, 0.007748511473460358, 0.009220377438308107, 0.010940207058565616, 0.011847779615457648, 0.011610744164041767, 0.012400441353311975, 0.012235035243814633, 0.011811533704961715, 0.010599338097321501, 0.008517501125125322, 0.006460590614177841, 0.005552467779502176, 0.005534298468317015, 0.006078457204269394, 0.007431566606611188, 0.008902333140915934, 0.009576847649497896, 0.009632272442711065, 0.009092589076369399]"
jack can you hear me,98,2500,sit,15,"[0.004326247512775597, 0.005421803905915368, 0.005995305426686392, 0.00627857839238279, 0.006960268119954879, 0.007283823234751415, 0.005792485949371195, 0.005021234125323215, 0.005272011745800398, 0.006381120737576466, 0.007573780426672301, 0.008826344273351024, 0.009291748310175688, 0.009351952549795347, 0.010368291589085662, 0.01035738335308426, 0.009762518641143499, 0.008919663603865409, 0.007738270562423599, 0.0055007063342555635, 0.004372716853340497, 0.004184754311656906, 0.004750055401881148, 0.005989400568431646, 0.007366194715277645, 0.0075734439960986905, 0.007496990109602467, 0.007433516246190863]"
jack can you hear me,98,2500,sit,13,"[0.0037945569505207478, 0.004330416429960122, 0.005302838457053222, 0.00574357826258279, 0.00631507740826901, 0.006668860109447732, 0.005615389147796728, 0.0042785726051158095, 0.00456017302204248, 0.0057752089612582245, 0.00700777046375786, 0.008682425442820923, 0.008987585591009527, 0.009050627064331705, 0.009510739430542092, 0.009972993016210194, 0.00992236274301319, 0.009166772295561489, 0.007676153120750023, 0.005220051306342365, 0.0037424629752590977, 0.003637114115430081, 0.004540341073128084, 0.005681298120377461, 0.007019415180414131, 0.007136682679843875, 0.007143170291553886, 0.007160897707911989, 0.007123906233838146]"
